Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2006","2006","1000 US$","156755","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2007","2007","1000 US$","251966","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2008","2008","1000 US$","411447","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2009","2009","1000 US$","190645","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2010","2010","1000 US$","183215","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2011","2011","1000 US$","227107","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2012","2012","1000 US$","242203","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2013","2013","1000 US$","243563","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2014","2014","1000 US$","253875","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2015","2015","1000 US$","252991","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2016","2016","1000 US$","177774","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2017","2017","1000 US$","185384","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2018","2018","1000 US$","198598","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2019","2019","1000 US$","156094","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2020","2020","1000 US$","185177","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5922","Export Value","0111","Wheat","2021","2021","1000 US$","210593","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1961","1961","tonnes","325100","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1962","1962","tonnes","365800","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1963","1963","tonnes","258400","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1964","1964","tonnes","224400","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1965","1965","tonnes","364200","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1966","1966","tonnes","413356","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1967","1967","tonnes","522872","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1968","1968","tonnes","512867","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1969","1969","tonnes","602795","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1970","1970","tonnes","805250","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1971","1971","tonnes","814414","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1972","1972","tonnes","914722","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1973","1973","tonnes","949386","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1974","1974","tonnes","1211592","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1975","1975","tonnes","1183723","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1976","1976","tonnes","1362932","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1977","1977","tonnes","1149092","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1978","1978","tonnes","1432967","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1979","1979","tonnes","1144571","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1980","1980","tonnes","1102156","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1981","1981","tonnes","1578638","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1982","1982","tonnes","1452896","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1983","1983","tonnes","1159176","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1984","1984","tonnes","1631609","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1985","1985","tonnes","1341662","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1986","1986","tonnes","875497","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1987","1987","tonnes","1041779","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1988","1988","tonnes","1093924","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1989","1989","tonnes","1069302","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1990","1990","tonnes","1407954","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1991","1991","tonnes","1987590","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1992","1992","tonnes","1656892","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1993","1993","tonnes","1288255","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1994","1994","tonnes","1190751","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1995","1995","tonnes","1418094","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1996","1996","tonnes","1527632","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1997","1997","tonnes","1596177","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1998","1998","tonnes","1442570","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","0115","Barley","1999","1999","tonnes","1199286","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1961","1961","1000 US$","19380","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1962","1962","1000 US$","25200","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1963","1963","1000 US$","20530","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1964","1964","1000 US$","19000","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1965","1965","1000 US$","30470","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1966","1966","1000 US$","35233","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1967","1967","1000 US$","44966","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1968","1968","1000 US$","45941","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1969","1969","1000 US$","54320","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1970","1970","1000 US$","75800","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1971","1971","1000 US$","85973","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1972","1972","1000 US$","103952","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1973","1973","1000 US$","128098","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1974","1974","1000 US$","177190","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1975","1975","1000 US$","200818","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1976","1976","1000 US$","231133","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1977","1977","1000 US$","219247","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","0115","Barley","1978","1978","1000 US$","307030","A","Official figure"
